Customer_ID,Edad,churn_estimado,retencion_estimado,CLTV_1_anio,CLTV_2_anios,CLTV_3_anios,CLTV_4_anios,CLTV_5_anios
39222,43,0,1,"2101,4672965646905","4065,455424195242","5900,958347214449","7616,381639755764","9219,580978579423"
39227,36,1,0,0,0,0,0,0
39228,37,1,0,0,0,0,0,0
39229,52,"0,36069044322461163","0,6393095567753884","-245,68607247673964","-392,4799548141138","-480,1871808463056","-532,590982529146","-563,9014976947556"
39235,53,"0,2654738723268548","0,7345261276731452","6792,465472505067","11455,309735002906","14656,226501428588","16853,569489696532","18361,986159175216"
39236,43,"0,32048428857181355","0,6795157114281865","1006,8898695975604","1646,3267724661773","2052,408475238331","2310,295295011405","2474,0692630544454"
39238,42,1,0,0,0,0,0,0
39240,32,"0,2100567102320352","0,7899432897679648","8554,229758292317","14869,51611034508","19531,869453118245","22973,92060980133","25515,06566985728"
39241,35,0,1,"-1222,0934716340537","-2364,2369030677487","-3431,6606707627907","-4429,252977019839","-5361,582235203997"
39242,46,1,0,0,0,0,0,0
39243,46,0,1,"9247,411653037383","17889,852450268583","25966,89992431643","33515,54242342657","40570,34849736128"
39244,54,0,1,"3306,242926766939","6396,189587296789","9283,990204614405","11982,869286219653","14505,186184916147"
39245,47,"0,3700925758241347","0,6299074241758653","1739,8984973381025","2764,174180315395","3367,1637663996953","3722,14284768496","3931,118510048246"
39247,34,1,0,0,0,0,0,0
39248,40,"0,535261214246018","0,464738785753982","1351,3014090989097","1938,2193306430895","2193,138510265232","2303,858912137191","2351,948692627067"
39251,36,1,0,0,0,0,0,0
39257,30,1,0,0,0,0,0,0
39258,46,1,0,0,0,0,0,0
39260,42,1,0,-0,-0,-0,-0,-0
39261,30,0,1,"10421,775518399532","20161,752638399095","29264,53499353887","37771,80822264147","45722,530866662586"
39263,32,1,0,0,0,0,0,0
39268,51,1,0,0,0,0,0,0
39270,34,0,1,"843,6635240216121","1632,1341072193804","2369,022502731313","3057,7032462004095","3701,3301092556394"
39273,40,0,1,"1259,4392295195678","2436,48523841636","3536,5282373853242","4564,605806515198","5525,4259645805005"
39275,30,1,0,0,0,0,0,0
39276,50,"0,0322262191286069","0,9677737808713931","1777,0859550567216","3384,3917435227913","4838,137911672588","6152,995318754486","7342,233191799723"
39279,39,1,0,0,0,0,0,0
39284,36,0,1,"-368,00000912675233","-711,9252513012872","-1033,350711277488","-1333,74833742347","-1614,493782419715"
39289,40,1,0,0,0,0,0,0
39292,48,1,0,0,0,0,0,0
39294,45,1,0,0,0,0,0,0
39300,27,"0,18698756776387482","0,8130124322361252","8034,325564442627","14139,004600446722","18777,490536037913","22301,92673453142","24979,880422380244"
39302,48,1,0,0,0,0,0,0
39303,58,1,0,0,0,0,0,0
39304,31,"0,07988265248375548","0,9201173475162445","-4636,548556023981","-8623,622162565158","-12052,197481446181","-15000,507414313906","-17535,82621345975"
39308,37,1,0,-0,-0,-0,-0,-0
39317,54,1,0,0,0,0,0,0
39318,51,0,1,"-5599,448744158878","-10832,578411597082","-15723,353801726244","-20294,171923342285","-24565,964560366618"
39320,34,1,0,0,0,0,0,0
39322,37,0,1,"9513,262083820093","18404,161227577188","26713,412763798773","34479,06840512736","41736,69049982697"
39323,43,0,1,3175,"6142,289719626168","8915,457681893615","11507,20344102207","13929,39573927296"
39326,47,0,1,"38,09345637526467","73,69481747364287","106,96711756558511","138,06272512814795","167,12404060717864"
39328,41,1,0,0,0,0,0,0
39329,30,1,0,0,0,0,0,0
39330,52,0,1,"5745,654182790596","11115,424447080872","16133,901329595148","20824,066640356155","25207,398706487933"
39331,44,"0,6015398656851283","0,3984601343148717","995,6587974921995","1366,4348144833448","1504,5090775964522","1555,9269181810091","1575,0745440366195"
39332,57,"0,4395294614210128","0,5604705385789872","1978,3431452294508","3014,6076761647755","3557,4074329532086","3841,7282479324194","3990,656696811499"
39333,56,"0,27711009711193935","0,7228899028880607","1359,3877064005972","2277,787376556813","2898,2563937265827","3317,44404565827","3600,646401730019"
39336,56,1,0,0,0,0,0,0
39339,55,0,1,"10023,869195385514","19391,971247147674","28147,20680954222","36329,66995196702","43976,83176731731"
39340,45,0,1,"2676,1682242990655","5177,260022709406","7514,728993186361","9699,279432884448","11740,915357835933"
39341,33,"0,37139615468718956","0,6286038453128104","1317,4714584404464","2091,4598928942237","2546,162795815052","2813,291761470127","2970,224747456308"
39342,32,1,0,0,0,0,0,0
39345,39,1,0,0,0,0,0,0
39346,43,0,1,"981,7445178640965","1899,2627588585792","2756,7564420309927","3558,1524076126875","4307,1205997451125"
39347,53,1,0,0,0,0,0,0
39348,47,0,1,"1785,827123338931","3454,824434870642","5014,635006395605","6472,4018956712725","7834,800857611148"
39351,38,1,0,-0,-0,-0,-0,-0
39353,32,0,1,"390,2803795359959","755,0283977939359","1095,9143961658426","1414,499441373232","1712,242474277334"
39354,39,1,0,0,0,0,0,0
39357,32,0,1,"-5611,420761536215","-10855,739230261648","-15756,971444023737","-20337,562298006997","-24618,48832976705"
39366,48,0,1,"1036,0747435382593","2004,368896377754","2909,316702769805","3755,06231622032","4545,478777389026"
39367,53,0,1,"-1671,7616001022195","-3234,1556188893405","-4694,336944858613","-6058,992389689708","-7334,371310092601"
39370,20,"0,9123896497164226","0,08761035028357744","795,8278647231889","860,989320792189","866,3246647091918","866,7615164376515","866,7972853469527"
39372,46,1,0,0,0,0,0,0
39378,42,0,1,4175,"8076,869158878504","11723,475849419161","15131,519485438468","18316,606995736885"
39379,59,"0,4076718091514646","0,5923281908485354","3507,5764645732206","5449,292746370938","6524,183673789991","7119,21937322703","7448,617895972669"
39380,56,1,0,0,0,0,0,0
39381,76,1,0,0,0,0,0,0
39384,52,1,0,0,0,0,0,0
39385,49,"0,05376321483244739","0,9462367851675526","2938,197867961863","5536,544507930453","7834,349340972313","9866,375002804083","11663,363254794422"
39390,37,1,0,0,0,0,0,0
39391,33,0,1,"4159,813084112149","8047,488863656215","11680,830713697394","15076,47730252093","18249,97878740274"
39392,31,"0,12284548135330109","0,8771545186466989","4336,299358784944","7891,0699912737255","10805,166367946733","13194,056839508135","15152,398962575546"
39393,41,"0,8536281552979434","0,14637184470205655","850,9689648026916","967,378214487149","983,302547773781","985,4809347259444","985,7789296013304"
39394,44,"0,7252198621029726","0,2747801378970274","1125,258925319002","1414,229768934905","1488,438599081632","1507,495713643216","1512,38965436018"
39395,36,1,0,0,0,0,0,0
39396,50,1,0,0,0,0,0,0
39397,35,1,0,-0,-0,-0,-0,-0
39399,44,1,0,-0,-0,-0,-0,-0
39401,48,1,0,-0,-0,-0,-0,-0
39402,56,0,1,"10220,439361857476","19772,251849574743","28699,17940818901","37042,102360164965","44839,226614348096"
39405,38,"0,8249894099222392","0,17501059007776076","30,435486843106247","35,41355461106508","36,227773842389894","36,3609485976486","36,382730833631115"
39408,47,1,0,0,0,0,0,0
39410,51,"0,3023453212077536","0,6976546787922464","351,2267419956589","580,2313960799847","729,5455721427229","826,9004633017682","890,3771879002896"
39411,32,1,0,0,0,0,0,0
39413,40,1,0,0,0,0,0,0
39416,31,1,0,0,0,0,0,0
39418,41,1,0,0,0,0,0,0
39419,28,1,0,0,0,0,0,0
39421,54,"0,012492148411859638","0,9875078515881404","13148,418112028565","25283,15280510513","36482,35447459308","46818,14847472239","56357,09962194228"
39422,43,1,0,0,0,0,0,0
39428,20,0,1,"-5025,925452686916","-9723,052043983098","-14112,889979773923","-18215,542256213947","-22049,796720176582"
39429,37,0,1,"1366,1806861188181","2642,9850656691156","3836,2601867441595","4951,470580272238","5993,723284504087"
39430,56,1,0,0,0,0,0,0
39431,46,0,1,"9989,000438084113","19324,514866200105","28049,294705560842","36203,29455543069","43823,855162785694"
39437,40,0,1,"2586,448598130841","5003,690278626954","7262,794652922386","9374,107152263912","11347,296403984965"
39440,36,1,0,0,0,0,0,0
39444,30,1,0,0,0,0,0,0
39451,57,1,0,0,0,0,0,0
39454,30,"0,16728331256213247","0,8327166874378675","117,00445418397148","208,06198829944105","278,92659407037047","334,0762574107057","376,99592560703985"
39456,41,"0,1390728899030762","0,8609271100969238","634,3504248777037","1144,7518062596826","1555,4231952902103","1885,8513561851091","2151,715432497153"
39460,26,0,1,"-1701,4579986857477","-3291,6056610088763","-4777,724971591239","-6166,621523537373","-7464,655684234694"
39462,39,1,0,0,0,0,0,0
39465,50,1,0,0,0,0,0,0
39467,56,"0,013295953087256507","0,9867040469127435","2108,5035544541943","4052,8670966129393","5845,868382330352","7499,290461523925","9023,999112734373"
39469,43,"0,05653791131777952","0,9434620886822205","1372,4110779113164","2582,5211920205015","3649,524010518569","4590,343363574646","5419,9016737680495"
39472,32,0,1,"3927,77099609375","7598,585011134637","11029,252314911168","14235,483439935962","17231,961126875023"
39474,28,0,1,"68,84115343896028","133,17868001742784","193,30720953001432","249,50209692495494","302,02068327536676"
39475,46,0,1,"-6318,093330169392","-12222,85345182303","-17741,32085523764","-22898,76702665317","-27718,810177508803"
39476,65,0,1,"971,2662456191589","1878,9917088146344","2727,333263202929","3520,175837397597","4261,150205803829"
39479,34,"0,05064775386077569","0,9493522461392243","4365,467653333194","8238,707393650948","11675,220335058766","14724,249568527948","17429,485784731805"
39480,55,1,0,0,0,0,0,0
39481,51,"0,7229455844829666","0,27705441551703336","971,8913538721351","1223,542560407745","1288,702446333801","1305,5742539136138","1309,942860257297"
39484,37,0,1,"7106,878376898365","13748,820785214592","19956,243596725086","25757,573327108723","31179,376813448573"
39487,54,1,0,0,0,0,0,0
39489,55,0,1,"8193,206045560748","15850,407957299763","23006,67142621473","29694,768126135263","35945,32578961239"
39492,31,"0,24692427691373853","0,7530757230862615","-2028,7156033394174","-3456,544079901299","-4461,462736377928","-5168,733618498501","-5666,517292302994"
39493,27,0,1,"4032,7102803738317","7801,59839287274","11323,923731656765","14615,816571641837","17692,351936113864"
39495,41,1,0,-0,-0,-0,-0,-0
39497,47,1,0,0,0,0,0,0
39500,31,1,0,0,0,0,0,0
39503,29,1,0,0,0,0,0,0
39506,55,1,0,0,0,0,0,0
39507,28,1,0,0,0,0,0,0
39508,58,1,0,-0,-0,-0,-0,-0
39509,48,"0,18493415683831183","0,8150658431616882","7572,79171589027","13341,318692525738","17735,45822898586","21082,666683429765","23632,38189946645"
39512,27,1,0,0,0,0,0,0
39518,49,"0,5587195498459478","0,44128045015405215","4436,177850442291","6265,709213812954","7020,229235868247","7331,402072300774","7459,733370746251"
39519,31,"0,3742154744530768","0,6257845255469232","1476,00345453182","2339,2372129428613","2844,095463357199","3139,3594640151296","3312,043242111213"
39521,60,1,0,0,0,0,0,0
39522,27,1,0,0,0,0,0,0
39525,36,0,1,"3881,542056074766","7509,151454275482","10899,440611472412","14067,935150908796","17029,14500084934"
39526,46,1,0,0,0,0,0,0
39527,53,0,1,"9001,719480140187","17414,541424196435","25276,991839202274","32625,07633920773","39492,44503080162"
39528,50,1,0,0,0,0,0,0
39531,30,0,1,"202,84112948123538","392,4122785291189","569,581576704711","735,1603600463858","889,9068865339324"
39536,50,1,0,0,0,0,0,0
39537,33,0,1,"886,4485981308411","1714,9052318979823","2489,1637681289553","3212,7698767560328","3889,037267996292"
39538,33,1,0,0,0,0,0,0
39542,36,"0,1562230235504245","0,8437769764495755","7704,969544509923","13780,928335073144","18572,287341927025","22350,641001635067","25330,162335229128"
39543,36,0,1,"8613,775919976635","16664,033789113677","24187,639274288482","31219,046269778955","37790,454676779395"
39544,33,0,1,"577,383166161653","1116,9936018267492","1621,3024202053439","2092,619072895619","2533,101925877185"
39546,55,1,0,0,0,0,0,0
39548,53,"0,015841536870878414","0,9841584631291216","-1222,6007345035805","-2347,117425989168","-3381,418938938234","-4332,742852392512","-5207,7461052926465"
39551,59,1,0,0,0,0,0,0
39554,51,0,1,1950,"3772,429906542056","5475,6354266748185","7067,41628661198","8555,061950104653"
39556,36,0,1,"3507,7102803738317","6785,944187265263","9849,714193705853","12713,050648323226","15389,066026470304"
39557,48,1,0,0,0,0,0,0
39559,34,1,0,0,0,0,0,0
39560,40,"0,10917087928040559","0,8908291207195944","8359,524110514634","15319,250758181926","21113,57521611668","25937,643404926075","29953,924174018073"
39561,53,"0,29612570689751383","0,7038742931024862","2972,8273298245967","4928,431755334915","6214,8800568247925","7061,139766006177","7617,83177963343"
39562,37,"0,3388845103166558","0,6611154896833442","-321,2156299109159","-519,683506978672","-642,3098506553666","-718,076369578634","-764,8898455221463"
39563,44,"0,33327673009482517","0,6667232699051748","894,5307570078928","1451,9181134032704","1799,2294413095572","2015,6411648766486","2150,488577944374"
39566,43,1,0,0,0,0,0,0
39567,41,0,1,"35,738319325669906","69,13861776087542","100,35384994331048","129,52696413250212","156,7915568326812"
39569,28,1,0,0,0,0,0,0
39572,34,0,1,"2383,177570093458","4610,446327190148","6692,00591326182","8637,388703983008","10455,503461666363"
39574,33,"0,36844229288128627","0,6315577071187137","1742,243422418377","2770,586657096144","3377,556839735519","3735,8154349104266","3947,2742918489644"
39577,30,0,1,"1796,0373923043223","3474,5770112803248","5043,305627145747","6509,407137300347","7879,595464547638"
39578,34,1,0,0,0,0,0,0
39580,36,0,1,"1561,0466787748248","3019,9688084709223","4383,447434355126","5657,726523966531","6848,641560986535"
39582,46,1,0,0,0,0,0,0
39585,39,1,0,0,0,0,0,0
39586,32,0,1,"2287,663597035631","4425,666958751173","6423,800941662896","8291,21587896357","10036,463483917472"
39587,38,"0,9091655640661194","0,09083443593388063","309,5586641428932","335,8377170829542","338,06859834527853","338,2579823089221","338,2740594916441"
39590,46,1,0,0,0,0,0,0
39593,38,1,0,0,0,0,0,0
39594,36,0,1,"1894,8598130841121","3665,756834658049","5320,800780054251","6867,570822480608","8313,150301383745"
39596,49,0,1,"-5772,579585280374","-11167,51377713119","-16209,508348954381","-20921,652808602226","-25325,52613537591"
39598,54,0,1,"4095,5607476635514","7923,187614638833","11500,408985643768","14843,606528639035","17968,090213681342"
39600,31,0,1,"12029,139894859813","23271,326712485807","33778,04336447271","43597,40472146982","52774,37795230824"
39601,30,1,0,0,0,0,0,0
39603,52,1,0,0,0,0,0,0
39605,37,0,1,"1498,3177113755842","2898,6146378948215","4207,30335426794","5430,37692097179","6573,436329106228"
39606,50,1,0,0,0,0,0,0
39607,37,"0,15743492321649466","0,8425650767835053","1513,2783833529381","2704,9003621048882","3643,2359359591405","4382,122650756525","4963,954558782293"
39612,38,1,0,0,0,0,0,0
39613,46,0,1,"3210,9813084112147","6211,898419075902","9016,493849603645","11637,61107439593","14087,253340556943"
39614,25,"0,8637414540981356","0,13625854590186437","-218,8490604009413","-246,71827044040066","-250,2672592585412","-250,71920323590737","-250,7767557865476"
39615,52,1,0,0,0,0,0,0
39617,54,1,0,0,0,0,0,0
39619,41,1,0,0,0,0,0,0
39623,60,1,0,0,0,0,0,0
39630,34,1,0,0,0,0,0,0
39631,28,"0,8735271853552997","0,12647281464470028","507,10279722376197","567,0417860827245","574,1265081649211","574,9639144665201","575,0628949636831"
39634,49,"0,6594170809319544","0,3405829190680456","2305,388241488797","3039,1974535181457","3272,770241809714","3347,116879240747","3370,78154727734"
39635,27,1,0,0,0,0,0,0
39637,45,"0,16186544633366307","0,8381345536663369","2891,760035979158","5156,885276227329","6931,1653998102765","8320,964913322658","9409,599488036107"
39638,38,1,0,0,0,0,0,0
39643,26,1,0,0,0,0,0,0
39644,58,0,1,"12011,673116238318","23237,535841694687","33728,99633277541","43534,09959546767","52697,747504525854"
39645,24,"0,5968590492187071","0,40314095078129286","447,32632698904894","615,8642342524776","679,3637970345972","703,2883522814946","712,3023410191148"
39651,67,1,0,0,0,0,0,0
39652,48,1,0,0,0,0,0,0
39658,25,0,1,"3652,803738317757","7066,639007773604","10257,1392596015","13238,91519588925","16025,621678401169"
39659,42,1,0,0,0,0,0,0
39661,36,0,1,"9966,635331483645","19281,24779081415","27986,493079908083","36122,23634074353","43725,734715356106"
39662,57,0,1,"1614,0561112733644","3122,519766669032","4532,298883861245","5849,849460676397","7081,205139942894"
39665,57,"0,07749176388279944","0,9225082361172006","-1581,7566778539504","-2945,479633791942","-4121,223239992775","-5134,899090723997","-6008,847054324615"
39669,48,1,0,0,0,0,0,0
39672,36,"0,4277648438562722","0,5722351561437278","3083,5505633204953","4732,630972739918","5614,557875148971","6086,211687025045","6338,451773646249"
39673,56,1,0,0,0,0,0,0
39674,32,1,0,0,0,0,0,0
39676,33,1,0,0,0,0,0,0
39677,54,1,0,0,0,0,0,0
39683,25,1,0,0,0,0,0,0
39684,38,1,0,0,0,0,0,0
39685,51,"0,07046481606077126","0,9295351839392287","-5085,704359089285","-9503,780187955264","-13341,870775097692","-16676,1139899527","-19572,65266286707"
39687,52,0,1,"88,07476435866312","170,38762824526415","247,31553841965763","319,2107815732964","386,40259760473447"
39691,32,0,1,"8721,607586156542","16872,642713405647","24490,432551956208","31609,862307610943","38263,53497644714"
39692,31,"0,5621640686953921","0,43783593130460785","806,1091445514742","1135,9629277644233","1270,9366084816102","1326,1668208165822","1348,7666072220343"
39693,36,"0,2621784356042616","0,7378215643957384","4155,059477480281","7020,192639939945","8995,853417629758","10358,175965022654","11297,56937916192"
39695,30,1,0,0,0,0,0,0
39696,60,0,1,"4085,2803738317757","7903,299414796052","11471,541509155188","14806,347204817932","17922,988041885917"
39697,44,1,0,0,0,0,0,0
39698,40,0,1,"4727,336448598131","9145,407895886103","13274,446631669254","17133,36133800865","20739,823680381913"
39701,41,1,0,0,0,0,0,0
39702,54,0,1,"1131,981309552059","2189,9077670773477","3178,6240825215427","4102,658022189014","4966,241143373568"
39703,37,1,0,0,0,0,0,0
39704,55,"0,08414898211651956","0,9158510178834804","8295,890159392358","15396,637305868097","21474,419083282137","26676,608454607667","31129,347175122723"
39706,28,1,0,0,0,0,0,0
39708,42,0,1,"1344,8223933995328","2601,665751716853","3776,2857127610773","4874,06137728839","5900,019942267187"
39709,52,"0,29156858303228494","0,708431416967715","3325,817233597369","5527,7923881516035","6985,688069337173","7950,939567667458","8590,018527193004"
39710,60,"0,013999418978380529","0,9860005810216195","8949,576889527001","17196,57503249082","24796,14976206702","31799,126489991646","38252,340623276286"
39712,34,1,0,0,0,0,0,0
39714,40,"0,20590922217386032","0,7940907778261397","-253,04525923848018","-440,8404991767062","-580,2110301623067","-683,6436033925846","-760,4051478122021"
39715,33,0,1,"9513,262083820093","18404,161227577188","26713,412763798773","34479,06840512736","41736,69049982697"
39719,34,0,1,"3268,691588785047","6323,543540920604","9178,545365346357","11846,771369482578","14340,440532226707"
39720,41,"0,2663566099097605","0,7336433900902395","1054,6912160821716","1777,8381686662108","2273,6624507476877","2613,623392051719","2846,7169410952315"
39724,59,1,0,0,0,0,0,0
39725,52,0,1,"9321,195969626167","18032,59407208053","26174,087625776196","33782,960105865604","40894,05588165009"
39727,50,0,1,"-2061,6448233060746","-3988,415686208948","-5789,136118828455","-7472,05241099622","-9044,87137563899"
39728,27,0,1,"2399,0654205607475","4641,182636038082","6736,6192860168985","8694,971295342895","10525,206818077471"
39730,53,0,1,"1315,7663505768107","2545,4545286859798","3694,6958166384734","4768,753095098748","5772,544944127043"
39731,60,"0,026388792012638884","0,9736112079873611","-110,90068350971636","-211,81110261113596","-303,63121012500886","-387,17988843726226","-463,20225256561787"
39737,52,0,1,"8671,916070385514","16776,51052868973","24350,89787289928","31429,764549730637","38045,52779910573"
39741,53,1,0,0,0,0,0,0
39742,51,1,0,0,0,0,0,0
39747,40,0,1,"11011,607403621496","21302,829276164946","30920,793643027984","39909,5453877598","48310,24795292972"
39750,73,1,0,0,0,0,0,0
39751,48,0,1,"827,8130932389018","1601,4701897238567","2324,5142051303565","3000,256275603721","3631,7909209059308"
39752,45,1,0,0,0,0,0,0
39753,35,0,1,"1611,9626624561915","3118,4698236302024","4526,420441549838","5842,262140540152","7072,020737727362"
39755,46,0,1,"588,9719740252629","1139,4130712451347","1653,8440032263231","2134,620575171359","2583,9444741854113"
39761,55,1,0,0,0,0,0,0
39765,43,"0,6467199418234295","0,3532800581765705","-679,9749601060581","-904,4811222227678","-978,6059353195806","-1003,079597266468","-1011,1600241042157"
39766,36,"0,5086615886038275","0,4913384113961725","1506,9624594386812","2198,9517499566914","2516,709617906489","2662,6223712215246","2729,6247454423205"
39769,35,1,0,0,0,0,0,0
39772,43,1,0,0,0,0,0,0
39773,43,1,0,0,0,0,0,0
39775,54,0,1,"-860,9719534900701","-1665,6186389948084","-2417,6248871300777","-3120,4344648265915","-3777,26584585137"
39776,43,0,1,"7067,180502823208","13672,022094246768","19844,771245109903","25613,695685168914","31005,21385344836"
39777,54,1,0,0,0,0,0,0
39780,48,0,1,"1460,9345338054907","2826,2939111937994","4102,330712491284","5294,888470713233","6409,428431668325"
39782,37,1,0,-0,-0,-0,-0,-0
39785,46,1,0,-0,-0,-0,-0,-0
39788,45,1,0,0,0,0,0,0
39791,30,"0,2867626463203208","0,7132373536796792","4499,921142717828","7499,464925520913","9498,891719813257","10831,663566203271","11720,05858001448"
39794,60,"0,10109111942256055","0,8989088805774395","-873,3530507457483","-1607,0584836380403","-2223,4457073341114","-2741,2736972919342","-3176,301901763572"
39801,57,1,0,0,0,0,0,0
39803,30,0,1,"9966,635331483645","19281,24779081415","27986,493079908083","36122,23634074353","43725,734715356106"
39805,55,1,0,0,0,0,0,0
39808,55,"0,23373652832601266","0,7662634716739873","1725,2386301744896","2960,740819168488","3845,5260496351725","4479,150911675612","4932,911272914919"
39819,51,"0,2171165247004283","0,7828834752995717","1345,8254873078176","2330,521314083784","3050,9905579897218","3578,1339837051755","3963,8273267943678"
39820,42,1,0,0,0,0,0,0
39822,32,1,0,0,0,0,0,0
39824,51,0,1,"8763,383469626167","16953,461478622587","24607,73999170335","31761,271312339577","38446,81460265381"
39827,29,"0,7288669627803013","0,2711330372196987","55,12869431361847","69,09804975960698","72,63781963817932","73,53478090755887","73,76206673301243"
39832,22,0,1,"4035,9813084112147","7807,926456459079","11333,108837812222","14627,67181103946","17706,702627139683"
39834,60,1,0,0,0,0,0,0
39836,48,"0,22285952943701437","0,7771404705629856","2192,2333638734576","3784,451371335603","4940,878522324379","5780,790989886278","6390,818999486998"
39841,47,"0,2652330508338627","0,7347669491661373","4062,255139077243","6851,797957090559","8767,37166359519","10082,7924563347","10986,089393485085"
39842,30,"0,18935122361405243","0,8106487763859476","359,2386135000596","631,4034195415621","837,5997438339572","993,8173120422845","1112,1701910311338"
39845,28,0,1,"2969,158878504673","5744,073718228666","8337,452073110902","10761,170161785889","13026,327254005504"
39847,29,0,1,"614,9532710280374","1189,6759542318107","1726,799957225991","2228,7850067532627","2697,9299128535163"
39850,37,0,1,"8613,775919976635","16664,033789113677","24187,639274288482","31219,046269778955","37790,454676779395"
39851,61,1,0,0,0,0,0,0
39852,49,"0,24749742482550063","0,7525025751744994","18,833683186118666","32,07891224927284","41,39392998646876","47,94493450519406","52,55208195409179"
39853,46,1,0,0,0,0,0,0
39855,53,0,1,"-5475,046546436916","-10591,91247768637","-15374,030170442868","-19843,299042177914","-24020,185838191974"
39856,46,1,0,0,0,0,0,0
39857,39,"0,3976127412186452","0,6023872587813548","1161,0029200204197","1814,6228886449514","2182,597039284659","2389,7586653652666","2506,3862579441316"
39860,57,1,0,0,0,0,0,0
39862,32,1,0,0,0,0,0,0
39863,43,"0,3648989944955012","0,6351010055044988","1190,7846787218075","1897,577713110192","2317,096373693032","2566,102657023931","2713,900919566354"
39868,41,"0,3925734872302278","0,6074265127697722","1935,533360082746","3034,3130603300565","3658,0774730622425","4012,1812506470997","4213,201832681653"
39872,51,1,0,0,0,0,0,0
39875,28,1,0,0,0,0,0,0
39877,44,"0,07575850846680465","0,9242414915331953","9463,645606099273","17638,125914812135","24699,054768114485","30798,12338025087","36066,35914758193"
39878,46,1,0,0,0,0,0,0
39882,29,1,0,0,0,0,0,0
39886,30,1,0,0,0,0,0,0
39887,45,1,0,0,0,0,0,0
39888,32,"0,3463008725967853","0,6536991274032147","3496,844436468706","5633,184769912051","6938,347210854301","7735,715013436916","8222,853926303902"
39889,49,1,0,0,0,0,0,0
39891,36,1,0,0,0,0,0,0
39892,48,1,0,0,0,0,0,0
39896,45,1,0,0,0,0,0,0
39898,36,1,0,0,0,0,0,0
39903,55,1,0,0,0,0,0,0
39905,46,0,1,"9659,925343165887","18687,892953601295","27125,245860550276","35010,622409100724","42380,133202138524"
39906,32,0,1,"-5583,383378358645","-10801,498685235883","-15678,241962691243","-20235,945960313078","-24495,482406688625"
39907,36,1,0,0,0,0,0,0
39915,35,"0,19223491295951378","0,8077650870404862","4069,5999705425943","7141,824993369976","9461,111080259807","11211,988022174157","12533,761167391564"
39916,34,0,1,"-7824,635842581775","-15137,379620695585","-21971,7196002412","-28358,953225984766","-34328,33044630585"
39920,30,1,0,0,0,0,0,0
39924,49,0,1,"3488,3177570093458","6748,427810289108","9795,259635784212","12642,7660147516","15303,986929674391"
39925,31,1,0,0,0,0,0,0
39926,50,0,1,"2346,96261682243","4540,385623198533","6590,313666540684","8506,134267795032","10296,620811023393"
39929,45,0,1,"10421,775518399532","20161,752638399095","29264,53499353887","37771,80822264147","45722,530866662586"
39930,35,"0,062358675603210845","0,9376413243967892","2553,320008374901","4790,795105815521","6751,495212048285","8469,657309574466","9975,283276539712"
39934,35,1,0,0,0,0,0,0
39936,55,"0,39316714275490927","0,6068328572450907","731,1484952615517","1145,8073087662397","1380,9742177203602","1514,3452525709442","1589,9844358906773"
39944,45,1,0,0,0,0,0,0
39947,34,0,1,"1441,046770042348","2787,8194523249163","4046,485510532924","5222,808929418912","6322,176610620771"
39950,29,0,1,"2441,121495327103","4722,543453576732","6854,713508015636","8847,395801883771","10709,715702695114"
39951,39,"0,08600257088888563","0,9139974291111144","-129,25803520318777","-239,67066311689575","-333,9854837286071","-414,5495057530745","-483,36755155607864"
39953,51,1,0,0,0,0,0,0
39954,41,"0,0013958961555240457","0,998604103844476","3424,6521112685086","6620,793842625874","9603,672580384804","12387,518326923586","14985,611585768085"
39955,44,1,0,0,0,0,0,0
39956,43,"0,4602852826801156","0,5397147173198844","1379,0013535829096","2074,5782935200477","2425,4316687652845","2602,404313850527","2691,6704270426153"
39961,41,"0,10977778499472457","0,8902222150052754","2242,8191926172626","4108,807481877154","5661,278723034952","6952,908991292415","8027,523905662523"
39964,40,1,0,-0,-0,-0,-0,-0
39965,39,1,0,0,0,0,0,0
39968,68,1,0,-0,-0,-0,-0,-0
39969,51,0,1,"6926,803902599299","13400,452409701447","19450,591201385698","25104,926520716774","30389,35205280189"
39970,51,1,0,0,0,0,0,0
39971,35,0,1,"12186,140113901869","23575,05610820268","34218,902831848296","44166,42313432084","53463,17108055685"
39972,57,1,0,0,0,0,0,0
39973,30,1,0,0,0,0,0,0
39974,57,0,1,"8483,009637850468","16411,05602836492","23820,445178378428","30745,1079354004","37216,755371869534"
39976,46,1,0,0,0,0,0,0
39979,51,1,0,0,0,0,0,0
39983,30,0,1,"1049,3410484813085","2030,0336171554284","2946,568728065821","3803,143598075533","4603,680859766853"
39984,41,1,0,0,0,0,0,0
39986,24,1,0,0,0,0,0,0
39987,50,1,0,0,0,0,0,0
39994,33,1,0,-0,-0,-0,-0,-0
39997,37,"0,5567551031501625","0,4432448968498375","1288,1028100509996","1821,696265352907","2042,736056058554","2134,3012516015765","2172,2319110908306"
39998,67,1,0,0,0,0,0,0
40000,33,1,0,0,0,0,0,0
40001,65,"0,3454360538726591","0,6545639461273409","1453,2848921703517","2342,320306998644","2886,1806148275823","3218,8828103738815","3422,410718786981"
40005,30,0,1,"-7252,672769421729","-14030,871619348578","-20365,636899654044","-26285,978283117096","-31819,007613456397"
40008,32,0,1,"1592,6355165855907","3081,079924609507","4472,1494648187745","5772,214455668557","6987,228465808541"
